,date,plume_lat,plume_lon,emission,source_type,ipcc
4651,16/10/2021,31.7977367,-102.05858,174.069881,tank,1B2 Oil & Natural Gas
4652,16/10/2021,31.7977367,-102.05858,174.069881,tank,1B2 Oil & Natural Gas
4653,03/10/2021,32.226113,-103.98506,720.878562,compressor,1B2 Oil & Natural Gas
4654,03/10/2021,32.226113,-103.98506,720.878562,compressor,1B2 Oil & Natural Gas
4655,05/10/2021,31.664491,-103.89646,277.588779,well,1B2 Oil & Natural Gas
4656,17/10/2019,31.664491,-103.89646,277.588779,tank,1B2 Oil & Natural Gas
4657,05/10/2021,31.664491,-103.89646,277.588779,well,1B2 Oil & Natural Gas
4658,10/10/2021,31.663949,-103.89622,1255.71259,well,1B2 Oil & Natural Gas
4659,10/10/2021,31.663949,-103.89622,1255.71259,well,1B2 Oil & Natural Gas
4660,05/10/2021,31.76764,-103.97864,481.908403,tank,1B2 Oil & Natural Gas
4661,05/10/2021,31.76764,-103.97864,481.908403,tank,1B2 Oil & Natural Gas
4662,13/10/2021,32.24805,-103.76622,123.596938,tank,1B2 Oil & Natural Gas
4663,13/10/2021,32.24805,-103.76622,123.596938,tank,1B2 Oil & Natural Gas
4664,15/10/2021,31.828003,-103.5426,830.903691,tank,1B2 Oil & Natural Gas
4665,15/10/2021,31.828003,-103.5426,830.903691,tank,1B2 Oil & Natural Gas
4666,04/10/2021,31.644714,-102.1424,144.518353,pipeline,1B2 Oil & Natural Gas
4667,04/10/2021,31.644714,-102.1424,144.518353,pipeline,1B2 Oil & Natural Gas
4668,11/10/2021,32.212151,-103.59392,210.021542,compressor,1B2 Oil & Natural Gas
4669,11/10/2021,32.212151,-103.59392,210.021542,compressor,1B2 Oil & Natural Gas
4670,16/10/2021,31.720372,-101.78838,391.921233,tank,1B2 Oil & Natural Gas
4671,16/10/2021,31.720372,-101.78838,391.921233,tank,1B2 Oil & Natural Gas
4672,08/10/2021,31.625255,-101.77833,124.008234,pipeline,1B2 Oil & Natural Gas
4673,08/10/2021,31.625255,-101.77833,124.008234,pipeline,1B2 Oil & Natural Gas
4674,03/10/2021,31.967324,-104.10569,494.580803,well,1B2 Oil & Natural Gas
4675,03/10/2021,31.967324,-104.10569,494.580803,well,1B2 Oil & Natural Gas
4676,05/10/2021,31.635999,-103.72132,60.1113399,tank,1B2 Oil & Natural Gas
4677,05/10/2021,31.635999,-103.72132,60.1113399,tank,1B2 Oil & Natural Gas
4678,05/10/2021,31.828011,-103.54249,395.803724,tank,1B2 Oil & Natural Gas
4679,05/10/2021,31.828011,-103.54249,395.803724,tank,1B2 Oil & Natural Gas
4680,05/10/2021,32.098095,-103.4752,696.005308,well,1B2 Oil & Natural Gas
4681,05/10/2021,32.098095,-103.4752,696.005308,well,1B2 Oil & Natural Gas
4682,10/10/2021,31.821209,-103.95662,2431.38534,processing,1B2 Oil & Natural Gas
4683,10/10/2021,31.821209,-103.95662,2431.38534,processing,1B2 Oil & Natural Gas
4684,04/10/2021,31.9946273,-101.78699,89.0748259,pipeline,1B2 Oil & Natural Gas
4685,04/10/2021,31.9946273,-101.78699,89.0748259,pipeline,1B2 Oil & Natural Gas
4686,04/10/2021,31.7840805,-102.06462,32.6069293,tank,1B2 Oil & Natural Gas
4687,04/10/2021,31.7840805,-102.06462,32.6069293,tank,1B2 Oil & Natural Gas
4688,04/10/2021,31.887535,-101.79276,385.744953,well,1B2 Oil & Natural Gas
4689,04/10/2021,31.887535,-101.79276,385.744953,well,1B2 Oil & Natural Gas
4690,03/10/2021,32.307628,-103.62111,84.923816,compressor,1B2 Oil & Natural Gas
4691,03/10/2021,32.307628,-103.62111,84.923816,compressor,1B2 Oil & Natural Gas
4692,05/10/2021,31.941988,-103.58515,119.796881,well,1B2 Oil & Natural Gas
4693,05/10/2021,31.941988,-103.58515,119.796881,well,1B2 Oil & Natural Gas
4694,03/10/2021,32.080697,-104.03297,919.659918,tank,1B2 Oil & Natural Gas
4695,03/10/2021,32.080697,-104.03297,919.659918,tank,1B2 Oil & Natural Gas
4696,05/10/2021,32.020571,-103.31673,638.863074,well,1B2 Oil & Natural Gas
4697,05/10/2021,32.020571,-103.31673,638.863074,well,1B2 Oil & Natural Gas
4698,06/10/2021,32.29828,-101.83624,216.130814,compressor,1B2 Oil & Natural Gas
4699,06/10/2021,32.29828,-101.83624,216.130814,compressor,1B2 Oil & Natural Gas
4700,11/10/2021,31.7198499,-103.44734,154.283206,well,1B2 Oil & Natural Gas
4701,11/10/2021,31.7198499,-103.44734,154.283206,well,1B2 Oil & Natural Gas
4702,08/10/2021,31.6161799,-101.85199,232.66465,tank,1B2 Oil & Natural Gas
4703,08/10/2021,31.6161799,-101.85199,232.66465,tank,1B2 Oil & Natural Gas
4704,05/10/2021,31.724467,-103.88061,312.975006,well,1B2 Oil & Natural Gas
4705,22/10/2019,31.724467,-103.88061,312.975006,tank,1B2 Oil & Natural Gas
4706,05/10/2021,31.724467,-103.88061,312.975006,well,1B2 Oil & Natural Gas
4707,08/10/2021,32.0387871,-101.92843,193.878001,compressor,1B2 Oil & Natural Gas
4708,08/10/2021,32.0387871,-101.92843,193.878001,compressor,1B2 Oil & Natural Gas
4709,03/10/2021,32.067505,-104.13628,382.962137,compressor,1B2 Oil & Natural Gas
4710,03/10/2021,32.067505,-104.13628,382.962137,compressor,1B2 Oil & Natural Gas
4711,13/10/2021,32.2768839,-103.74649,110.72255,well,1B2 Oil & Natural Gas
4712,13/10/2021,32.2768839,-103.74649,110.72255,well,1B2 Oil & Natural Gas
4713,03/10/2021,31.967963,-103.89242,139.841085,well,1B2 Oil & Natural Gas
4714,03/10/2021,31.967963,-103.89242,139.841085,well,1B2 Oil & Natural Gas
4715,11/10/2021,31.868122,-103.91754,744.358371,tank,1B2 Oil & Natural Gas
4716,11/10/2021,31.868122,-103.91754,744.358371,tank,1B2 Oil & Natural Gas
4717,07/10/2021,32.032187,-103.84661,42.4294603,pipeline,1B2 Oil & Natural Gas
4718,07/10/2021,32.032187,-103.84661,42.4294603,pipeline,1B2 Oil & Natural Gas
4719,11/10/2021,31.8963667,-103.84555,159.07068,compressor,1B2 Oil & Natural Gas
4720,11/10/2021,31.8963667,-103.84555,159.07068,compressor,1B2 Oil & Natural Gas
4721,09/10/2021,32.080373,-103.95137,234.725389,tank,1B2 Oil & Natural Gas
4722,09/10/2021,32.080373,-103.95137,234.725389,tank,1B2 Oil & Natural Gas
4723,05/11/2021,35.446126,-119.0149,32.0137432,tank,1B2 Oil & Natural Gas
4724,05/11/2021,35.446126,-119.0149,32.0137432,tank,1B2 Oil & Natural Gas
4725,12/11/2021,35.446118,-119.01503,38.1819595,tank,1B2 Oil & Natural Gas
4726,12/11/2021,35.446118,-119.01503,38.1819595,tank,1B2 Oil & Natural Gas
4727,12/11/2021,36.24719,-119.54695,185.623579,livestock,3A2 Manure Management
4728,12/11/2021,36.24719,-119.54695,185.623579,livestock,3A2 Manure Management
4729,05/11/2021,35.473425,-119.05806,38.7265813,tank,1B2 Oil & Natural Gas
4730,05/11/2021,35.473425,-119.05806,38.7265813,tank,1B2 Oil & Natural Gas
4731,05/11/2021,35.4733898,-119.05806,48.7312314,tank,1B2 Oil & Natural Gas
4732,05/11/2021,35.4733898,-119.05806,48.7312314,tank,1B2 Oil & Natural Gas
4733,05/11/2021,35.278507,-119.60127,270.673858,pipeline,1B2 Oil & Natural Gas
4734,05/11/2021,35.278507,-119.60127,270.673858,pipeline,1B2 Oil & Natural Gas
4735,11/11/2021,33.7940994,-117.47527,1042.62829,landfill,6A Solid Waste Disposal On Land
4736,11/11/2021,33.7940994,-117.47527,1042.62829,landfill,6A Solid Waste Disposal On Land
4737,12/11/2021,35.187995,-119.44802,113.060385,tank,1B2 Oil & Natural Gas
4738,12/11/2021,35.187995,-119.44802,113.060385,tank,1B2 Oil & Natural Gas
4739,12/11/2021,35.123318,-119.49657,358.590488,well,1B2 Oil & Natural Gas
4740,12/11/2021,35.123318,-119.49657,358.590488,well,1B2 Oil & Natural Gas
4741,12/11/2021,35.323742,-119.67861,56.2261203,well,1B2 Oil & Natural Gas
4742,12/11/2021,35.323742,-119.67861,56.2261203,well,1B2 Oil & Natural Gas
4743,12/11/2021,36.229431,-119.61347,271.26884,livestock,3A2 Manure Management
4744,12/11/2021,36.229431,-119.61347,271.26884,livestock,3A2 Manure Management
4745,12/11/2021,35.44081,-118.99385,141.16823,well,1B2 Oil & Natural Gas
4746,12/11/2021,35.44081,-118.99385,141.16823,well,1B2 Oil & Natural Gas
4747,07/11/2021,36.7064781,-121.75763,455.7594,landfill,6A Solid Waste Disposal On Land
4748,07/11/2021,36.7064781,-121.75763,455.7594,landfill,6A Solid Waste Disposal On Land
4749,12/11/2021,35.278183,-119.60097,176.396301,pipeline,1B2 Oil & Natural Gas
4750,12/11/2021,35.278183,-119.60097,176.396301,pipeline,1B2 Oil & Natural Gas
4751,12/11/2021,35.440475,-118.99421,171.058675,well,1B2 Oil & Natural Gas
4752,12/11/2021,35.440475,-118.99421,171.058675,well,1B2 Oil & Natural Gas
4753,12/11/2021,35.4919042,-118.89741,249.880465,tank,1B2 Oil & Natural Gas
4754,12/11/2021,35.4919042,-118.89741,249.880465,tank,1B2 Oil & Natural Gas
4755,12/11/2021,36.295994,-119.58466,612.704691,livestock,3A2 Manure Management
4756,12/11/2021,36.295994,-119.58466,612.704691,livestock,3A2 Manure Management
4757,06/11/2021,35.267342,-119.38385,157.801192,pipeline,1B2 Oil & Natural Gas
4758,06/11/2021,35.267342,-119.38385,157.801192,pipeline,1B2 Oil & Natural Gas
4759,12/11/2021,35.316676,-119.67094,38.4624476,well,1B2 Oil & Natural Gas
4760,12/11/2021,35.316676,-119.67094,38.4624476,well,1B2 Oil & Natural Gas
4761,11/11/2021,33.718309,-117.70318,436.406135,landfill,6A Solid Waste Disposal On Land
4762,11/11/2021,33.718309,-117.70318,436.406135,landfill,6A Solid Waste Disposal On Land
4763,11/11/2021,34.328115,-118.51679,1447.05991,landfill,6A Solid Waste Disposal On Land
4764,11/11/2021,34.328115,-118.51679,1447.05991,landfill,6A Solid Waste Disposal On Land
4765,12/11/2021,36.2019356,-119.59449,49.4849954,livestock,3A2 Manure Management
4766,12/11/2021,36.2019356,-119.59449,49.4849954,livestock,3A2 Manure Management
4767,12/11/2021,36.2508501,-119.57312,44.0439278,livestock,3A2 Manure Management
4768,12/11/2021,36.2508501,-119.57312,44.0439278,livestock,3A2 Manure Management
4769,05/11/2021,35.2706,-119.581,124.21266,pipeline,1B2 Oil & Natural Gas
4770,05/11/2021,35.2706,-119.581,124.21266,pipeline,1B2 Oil & Natural Gas
4771,05/11/2021,35.5317569,-119.77888,15.9588297,well,1B2 Oil & Natural Gas
4772,05/11/2021,35.5317569,-119.77888,15.9588297,well,1B2 Oil & Natural Gas
4773,12/11/2021,35.5187,-119.03603,52.6516971,well,1B2 Oil & Natural Gas
4774,12/11/2021,35.5187,-119.03603,52.6516971,well,1B2 Oil & Natural Gas
4775,12/11/2021,36.1824307,-119.68501,45.4728844,livestock,3A2 Manure Management
4776,12/11/2021,36.1824307,-119.68501,45.4728844,livestock,3A2 Manure Management
4777,12/11/2021,36.322155,-119.51851,227.576947,livestock,3A2 Manure Management
4778,12/11/2021,36.322155,-119.51851,227.576947,livestock,3A2 Manure Management
4779,05/11/2021,35.2551531,-119.39878,22.6154338,well,1B2 Oil & Natural Gas
4780,05/11/2021,35.2551531,-119.39878,22.6154338,well,1B2 Oil & Natural Gas
4781,12/11/2021,36.336068,-119.51612,33.853788,livestock,3A2 Manure Management
4782,12/11/2021,36.336068,-119.51612,33.853788,livestock,3A2 Manure Management
4783,12/11/2021,35.3234712,-119.67758,33.8356687,well,1B2 Oil & Natural Gas
4784,12/11/2021,35.3234712,-119.67758,33.8356687,well,1B2 Oil & Natural Gas
4785,12/11/2021,36.2572859,-119.54658,311.070913,livestock,3A2 Manure Management
4786,12/11/2021,36.2572859,-119.54658,311.070913,livestock,3A2 Manure Management
4787,05/11/2021,35.208315,-119.49112,157.072332,pipeline,1B2 Oil & Natural Gas
4788,05/11/2021,35.208315,-119.49112,157.072332,pipeline,1B2 Oil & Natural Gas
4789,12/11/2021,35.536762,-119.07813,102.945185,tank,1B2 Oil & Natural Gas
4790,12/11/2021,35.536762,-119.07813,102.945185,tank,1B2 Oil & Natural Gas
4791,12/11/2021,36.33746,-119.52153,191.977836,livestock,3A2 Manure Management
4792,12/11/2021,36.33746,-119.52153,191.977836,livestock,3A2 Manure Management
4793,12/11/2021,36.2022154,-119.59613,63.6122235,livestock,3A2 Manure Management
4794,12/11/2021,36.2022154,-119.59613,63.6122235,livestock,3A2 Manure Management
4795,12/11/2021,35.515857,-119.03859,129.849321,tank,1B2 Oil & Natural Gas
4796,12/11/2021,35.515857,-119.03859,129.849321,tank,1B2 Oil & Natural Gas
4797,12/11/2021,35.516012,-119.03859,172.164214,tank,1B2 Oil & Natural Gas
4798,12/11/2021,35.516012,-119.03859,172.164214,tank,1B2 Oil & Natural Gas
4799,12/11/2021,36.1955293,-119.60622,88.1243096,livestock,3A2 Manure Management
4800,12/11/2021,36.1955293,-119.60622,88.1243096,livestock,3A2 Manure Management
4801,12/11/2021,35.440622,-118.99209,124.787384,tank,1B2 Oil & Natural Gas
4802,12/11/2021,35.440622,-118.99209,124.787384,tank,1B2 Oil & Natural Gas
4803,11/11/2021,33.719211,-117.70443,568.009637,landfill,6A Solid Waste Disposal On Land
4804,11/11/2021,33.719211,-117.70443,568.009637,landfill,6A Solid Waste Disposal On Land
4805,12/11/2021,36.200461,-119.6144,38.9253832,livestock,3A2 Manure Management
4806,12/11/2021,36.200461,-119.6144,38.9253832,livestock,3A2 Manure Management
4807,12/11/2021,35.058691,-119.3827,136.680213,well,1B2 Oil & Natural Gas
4808,12/11/2021,35.058691,-119.3827,136.680213,well,1B2 Oil & Natural Gas
4809,12/11/2021,36.200066,-119.63998,340.852338,livestock,3A2 Manure Management
4810,12/11/2021,36.200066,-119.63998,340.852338,livestock,3A2 Manure Management
4811,11/11/2021,33.7144022,-117.69901,753.222897,landfill,6A Solid Waste Disposal On Land
4812,11/11/2021,33.7144022,-117.69901,753.222897,landfill,6A Solid Waste Disposal On Land
4813,13/11/2021,35.300819,-119.52781,40.0568435,well,1B2 Oil & Natural Gas
4814,13/11/2021,35.300819,-119.52781,40.0568435,well,1B2 Oil & Natural Gas
4815,07/11/2021,37.457786,-121.94181,3933.1101,landfill,6A Solid Waste Disposal On Land
4816,07/11/2021,37.457786,-121.94181,3933.1101,landfill,6A Solid Waste Disposal On Land
4817,13/11/2021,35.6027267,-119.70725,117.439606,compressor,1B2 Oil & Natural Gas
4818,13/11/2021,35.6027267,-119.70725,117.439606,compressor,1B2 Oil & Natural Gas
4819,05/11/2021,35.3025346,-119.68986,69.9867705,pipeline,1B2 Oil & Natural Gas
4820,05/11/2021,35.3025346,-119.68986,69.9867705,pipeline,1B2 Oil & Natural Gas
4821,12/11/2021,36.192984,-119.60287,152.786409,livestock,3A2 Manure Management
4822,12/11/2021,36.192984,-119.60287,152.786409,livestock,3A2 Manure Management
4823,05/11/2021,35.5159779,-119.0386,59.5520972,tank,1B2 Oil & Natural Gas
4824,13/11/2021,35.5159779,-119.0386,59.5520972,tank,1B2 Oil & Natural Gas
4825,05/11/2021,35.5159779,-119.0386,59.5520972,tank,1B2 Oil & Natural Gas
4826,13/11/2021,35.5159779,-119.0386,59.5520972,tank,1B2 Oil & Natural Gas
4827,05/11/2021,35.516024,-119.0386,53.7434604,tank,1B2 Oil & Natural Gas
4828,13/11/2021,35.516024,-119.0386,53.7434604,tank,1B2 Oil & Natural Gas
4829,05/11/2021,35.516024,-119.0386,53.7434604,tank,1B2 Oil & Natural Gas
4830,13/11/2021,35.516024,-119.0386,53.7434604,tank,1B2 Oil & Natural Gas
4831,11/11/2021,34.4035022,-118.99821,1029.06152,landfill,6A Solid Waste Disposal On Land
4832,11/11/2021,34.4035022,-118.99821,1029.06152,landfill,6A Solid Waste Disposal On Land
4833,13/11/2021,35.260987,-119.46928,109.642414,well,1B2 Oil & Natural Gas
4834,13/11/2021,35.260987,-119.46928,109.642414,well,1B2 Oil & Natural Gas
4835,07/11/2021,36.702456,-120.09231,927.336934,landfill,6A Solid Waste Disposal On Land
4836,07/11/2021,36.702456,-120.09231,927.336934,landfill,6A Solid Waste Disposal On Land
4837,12/11/2021,36.3526391,-119.4961,36.7300471,livestock,3A2 Manure Management
4838,12/11/2021,36.3526391,-119.4961,36.7300471,livestock,3A2 Manure Management
4839,12/11/2021,36.204107,-119.597,74.5133307,livestock,3A2 Manure Management
4840,12/11/2021,36.204107,-119.597,74.5133307,livestock,3A2 Manure Management
4841,12/11/2021,36.2586451,-119.60501,75.3576058,livestock,3A2 Manure Management
4842,12/11/2021,36.2586451,-119.60501,75.3576058,livestock,3A2 Manure Management
4843,12/11/2021,36.2829,-119.52833,256.294878,dairy digestor,3A2 Manure Management
4844,12/11/2021,36.2829,-119.52833,256.294878,dairy digestor,3A2 Manure Management
4845,13/11/2021,35.303357,-119.52656,153.702559,well,1B2 Oil & Natural Gas
4846,13/11/2021,35.303357,-119.52656,153.702559,well,1B2 Oil & Natural Gas
4847,11/11/2021,34.159472,-118.19327,172.8657,landfill,6A Solid Waste Disposal On Land
4848,11/11/2021,34.159472,-118.19327,172.8657,landfill,6A Solid Waste Disposal On Land
4849,12/11/2021,35.518192,-119.07872,62.8944777,tank,1B2 Oil & Natural Gas
4850,12/11/2021,35.518192,-119.07872,62.8944777,tank,1B2 Oil & Natural Gas
4851,11/11/2021,33.9406669,-117.83136,83.671856,landfill,6A Solid Waste Disposal On Land
4852,11/11/2021,33.9406669,-117.83136,83.671856,landfill,6A Solid Waste Disposal On Land
4853,08/11/2021,35.255278,-119.3987,173.4335302,well,1B2 Oil & Natural Gas
4854,08/11/2021,35.255278,-119.3987,173.4335302,well,1B2 Oil & Natural Gas
4855,12/11/2021,35.440714,-118.99236,233.52276,tank,1B2 Oil & Natural Gas
4856,12/11/2021,35.440714,-118.99236,233.52276,tank,1B2 Oil & Natural Gas
4857,12/11/2021,35.480742,-119.74307,93.8540467,well,1B2 Oil & Natural Gas
4858,12/11/2021,35.480742,-119.74307,93.8540467,well,1B2 Oil & Natural Gas
4859,12/11/2021,35.456995,-119.0546,121.957674,tank,1B2 Oil & Natural Gas
4860,12/11/2021,35.456995,-119.0546,121.957674,tank,1B2 Oil & Natural Gas
4861,05/11/2021,35.4697619,-119.04002,83.5591487,compressor,1B2 Oil & Natural Gas
4862,05/11/2021,35.4697619,-119.04002,83.5591487,compressor,1B2 Oil & Natural Gas
4863,13/11/2021,35.4339919,-119.69557,42.6950782,compressor,1B2 Oil & Natural Gas
4864,13/11/2021,35.4339919,-119.69557,42.6950782,compressor,1B2 Oil & Natural Gas
4865,13/11/2021,35.585923,-119.69754,21.1330192,compressor,1B2 Oil & Natural Gas
4866,13/11/2021,35.585923,-119.69754,21.1330192,compressor,1B2 Oil & Natural Gas
4867,12/11/2021,35.192774,-119.11921,205.147207,livestock,3A2 Manure Management
4868,12/11/2021,35.192774,-119.11921,205.147207,livestock,3A2 Manure Management
4869,07/11/2021,37.751353,-121.65539,551.560173,landfill,6A Solid Waste Disposal On Land
4870,07/11/2021,37.751353,-121.65539,551.560173,landfill,6A Solid Waste Disposal On Land
4871,13/11/2021,35.417729,-119.70156,25.2764671,well,1B2 Oil & Natural Gas
4872,13/11/2021,35.417729,-119.70156,25.2764671,well,1B2 Oil & Natural Gas
4873,05/11/2021,35.555639,-119.08289,79.4044224,tank,1B2 Oil & Natural Gas
4874,05/11/2021,35.555639,-119.08289,79.4044224,tank,1B2 Oil & Natural Gas
4875,07/11/2021,37.995027,-121.93652,1417.27967,landfill,6A Solid Waste Disposal On Land
4876,07/11/2021,37.995027,-121.93652,1417.27967,landfill,6A Solid Waste Disposal On Land
4877,05/11/2021,35.278628,-119.47277,42.8884675,compressor,1B2 Oil & Natural Gas
4878,05/11/2021,35.278628,-119.47277,42.8884675,compressor,1B2 Oil & Natural Gas
4879,13/11/2021,35.4580314,-119.05449,260.733495,tank,1B2 Oil & Natural Gas
4880,13/11/2021,35.4580314,-119.05449,260.733495,tank,1B2 Oil & Natural Gas
4881,12/11/2021,35.602787,-119.7072,184.765105,compressor,1B2 Oil & Natural Gas
4882,12/11/2021,35.602787,-119.7072,184.765105,compressor,1B2 Oil & Natural Gas
4883,12/11/2021,35.464755,-119.053,110.31235,well,1B2 Oil & Natural Gas
4884,12/11/2021,35.464755,-119.053,110.31235,well,1B2 Oil & Natural Gas
4885,12/11/2021,36.2003427,-119.63989,234.025378,livestock,3A2 Manure Management
4886,12/11/2021,36.2003427,-119.63989,234.025378,livestock,3A2 Manure Management
4887,11/11/2021,34.431722,-118.6489,75.979927,landfill,6A Solid Waste Disposal On Land
4888,11/11/2021,34.431722,-118.6489,75.979927,landfill,6A Solid Waste Disposal On Land
4889,05/11/2021,35.464854,-119.05279,41.4232961,well,1B2 Oil & Natural Gas
4890,05/11/2021,35.464854,-119.05279,41.4232961,well,1B2 Oil & Natural Gas
4891,12/11/2021,36.1980206,-119.68188,143.405199,livestock,3A2 Manure Management
4892,12/11/2021,36.1980206,-119.68188,143.405199,livestock,3A2 Manure Management
4893,12/11/2021,36.2955766,-119.53196,73.9102794,livestock,3A2 Manure Management
4894,12/11/2021,36.2955766,-119.53196,73.9102794,livestock,3A2 Manure Management
4895,12/11/2021,35.2124617,-119.18577,90.6539136,livestock,3A2 Manure Management
4896,12/11/2021,35.2124617,-119.18577,90.6539136,livestock,3A2 Manure Management
4897,05/11/2021,35.341835,-119.64722,116.264794,well,1B2 Oil & Natural Gas
4898,05/11/2021,35.341835,-119.64722,116.264794,well,1B2 Oil & Natural Gas
4899,12/11/2021,35.07598,-119.37006,28.6029494,well,1B2 Oil & Natural Gas
4900,12/11/2021,35.07598,-119.37006,28.6029494,well,1B2 Oil & Natural Gas
4901,21/09/2021,40.435488,-104.58345,247.12339,livestock,3A2 Manure Management
4902,21/09/2021,40.435488,-104.58345,247.12339,livestock,3A2 Manure Management
4903,22/09/2021,40.263188,-104.7364,73.7427586,processing,1B2 Oil & Natural Gas
4904,22/09/2021,40.263188,-104.7364,73.7427586,processing,1B2 Oil & Natural Gas
4905,26/09/2021,40.5654733,-104.85786,284.529663,livestock,3A2 Manure Management
4906,26/09/2021,40.5654733,-104.85786,284.529663,livestock,3A2 Manure Management
4907,25/09/2021,40.263846,-104.73744,424.433879,processing,1B2 Oil & Natural Gas
4908,25/09/2021,40.263846,-104.73744,424.433879,processing,1B2 Oil & Natural Gas
4909,24/09/2021,40.3042238,-104.41704,87.2005701,well,1B2 Oil & Natural Gas
4910,24/09/2021,40.3042238,-104.41704,87.2005701,well,1B2 Oil & Natural Gas
4911,23/09/2021,40.389672,-104.53,220.728341,tank,1B2 Oil & Natural Gas
4912,23/09/2021,40.389672,-104.53,220.728341,tank,1B2 Oil & Natural Gas
4913,25/09/2021,40.1080692,-104.36116,19.9765627,livestock,3A2 Manure Management
4914,25/09/2021,40.1080692,-104.36116,19.9765627,livestock,3A2 Manure Management
4915,22/09/2021,40.116094,-104.61555,643.444368,well,1B2 Oil & Natural Gas
4916,22/09/2021,40.116094,-104.61555,643.444368,well,1B2 Oil & Natural Gas
4917,25/09/2021,40.10113,-104.8587,64.4537256,tank,1B2 Oil & Natural Gas
4918,25/09/2021,40.10113,-104.8587,64.4537256,tank,1B2 Oil & Natural Gas
4919,21/09/2021,40.4941144,-104.82285,74.3660295,compressor,1B2 Oil & Natural Gas
4920,21/09/2021,40.4941144,-104.82285,74.3660295,compressor,1B2 Oil & Natural Gas
4921,20/09/2021,40.185762,-104.48855,3895.573766,pipeline,1B2 Oil & Natural Gas
4922,20/09/2021,40.185762,-104.48855,3895.573766,pipeline,1B2 Oil & Natural Gas
4923,24/09/2021,40.3030673,-104.41281,24.3664731,well,1B2 Oil & Natural Gas
4924,24/09/2021,40.3030673,-104.41281,24.3664731,well,1B2 Oil & Natural Gas
4925,22/09/2021,40.1835048,-104.50762,131.752256,livestock,3A2 Manure Management
4926,22/09/2021,40.1835048,-104.50762,131.752256,livestock,3A2 Manure Management
4927,21/09/2021,40.1992514,-103.74267,67.0493789,livestock,3A2 Manure Management
4928,21/09/2021,40.1992514,-103.74267,67.0493789,livestock,3A2 Manure Management
4929,24/09/2021,40.438018,-104.58499,485.241178,livestock,3A2 Manure Management
4930,24/09/2021,40.438018,-104.58499,485.241178,livestock,3A2 Manure Management
4931,20/09/2021,40.18987,-104.4894,316.5575892,compressor,1B2 Oil & Natural Gas
4932,20/09/2021,40.18987,-104.4894,316.5575892,compressor,1B2 Oil & Natural Gas
4933,21/09/2021,40.5838832,-104.83129,31.3030856,landfill,6A Solid Waste Disposal On Land
4934,21/09/2021,40.5838832,-104.83129,31.3030856,landfill,6A Solid Waste Disposal On Land
4935,26/09/2021,40.437935,-104.58437,452.577956,livestock,3A2 Manure Management
4936,26/09/2021,40.437935,-104.58437,452.577956,livestock,3A2 Manure Management
4937,26/09/2021,40.434614,-104.60372,496.558683,tank,1B2 Oil & Natural Gas
4938,26/09/2021,40.434614,-104.60372,496.558683,tank,1B2 Oil & Natural Gas
4939,22/09/2021,40.2809888,-104.73766,62.1321281,well,1B2 Oil & Natural Gas
4940,22/09/2021,40.2809888,-104.73766,62.1321281,well,1B2 Oil & Natural Gas
4941,26/09/2021,40.435664,-104.58368,691.716411,livestock,3A2 Manure Management
4942,26/09/2021,40.435664,-104.58368,691.716411,livestock,3A2 Manure Management
4943,25/09/2021,40.1830494,-104.5054,176.754593,compost,6A Solid Waste Disposal On Land
4944,25/09/2021,40.1830494,-104.5054,176.754593,compost,6A Solid Waste Disposal On Land
4945,26/09/2021,40.5645161,-104.69753,235.317442,well,1B2 Oil & Natural Gas
4946,26/09/2021,40.5645161,-104.69753,235.317442,well,1B2 Oil & Natural Gas
4947,21/09/2021,40.448872,-104.71978,62.4076273,tank,1B2 Oil & Natural Gas
4948,21/09/2021,40.448872,-104.71978,62.4076273,tank,1B2 Oil & Natural Gas
4949,26/09/2021,40.1874104,-103.81542,176.357438,compressor,1B2 Oil & Natural Gas
4950,26/09/2021,40.1874104,-103.81542,176.357438,compressor,1B2 Oil & Natural Gas
4951,21/09/2021,40.43457,-104.60385,55.736056,tank,1B2 Oil & Natural Gas
4952,21/09/2021,40.43457,-104.60385,55.736056,tank,1B2 Oil & Natural Gas
4953,22/09/2021,39.992061,-104.97892,1036.20165,tank,1B2 Oil & Natural Gas
4954,22/09/2021,39.992061,-104.97892,1036.20165,tank,1B2 Oil & Natural Gas
4955,24/09/2021,40.449486,-104.79454,447.480496,well,1B2 Oil & Natural Gas
4956,24/09/2021,40.449486,-104.79454,447.480496,well,1B2 Oil & Natural Gas
4957,25/09/2021,40.0208369,-105.01308,27.7964381,landfill,6A Solid Waste Disposal On Land
4958,25/09/2021,40.0208369,-105.01308,27.7964381,landfill,6A Solid Waste Disposal On Land
4959,23/09/2021,40.3513708,-104.58567,422.428408,processing,1B2 Oil & Natural Gas
4960,23/09/2021,40.3513708,-104.58567,422.428408,processing,1B2 Oil & Natural Gas
4961,27/09/2021,40.24504,-104.60642,128.4343901,compressor,1B2 Oil & Natural Gas
4962,27/09/2021,40.24504,-104.60642,128.4343901,compressor,1B2 Oil & Natural Gas
4963,21/09/2021,40.352854,-104.58645,139.258174,processing,1B2 Oil & Natural Gas
4964,21/09/2021,40.352854,-104.58645,139.258174,processing,1B2 Oil & Natural Gas
4965,25/09/2021,40.217143,-104.5875,249.95079,well,1B2 Oil & Natural Gas
4966,25/09/2021,40.217143,-104.5875,249.95079,well,1B2 Oil & Natural Gas
